NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;No;196.155;1.58122;124.0531;78.4200;6068;786.9664;60882;12;9.5149;343;52;25;6055;13;5626;1;59128;11;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;No;183.41;1.60669;114.1536;72.8371;5636;731.5761;56595;13;9.2990;348;42;20;5627;9;5109;2;54951;12;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;--;;;0.0000;0.0000;148;0.0000;1003;0;8.0122;38;7;0;148;0;79;0;986;0;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;Si;;;467.2366;296.8159;209;6095.3787;4291;1;5.9116;48;1;9;209;0;226;0;3822;1;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;--;;;0.0000;0.0000;139;0.0000;955;0;7.4389;37;6;0;139;0;70;0;941;0;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;Si;;;428.8919;276.9335;195;6007.3280;4229;1;5.5292;49;0;7;195;0;210;0;3797;1;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;No;167.489;1.62467;103.0911;66.9956;5184;696.6954;53893;16;9.2089;317;43;14;5176;8;4825;1;52391;15;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;No;164.441;1.64288;100.0928;65.3285;5055;684.1854;52928;13;9.0584;304;39;12;5047;8;4662;1;51465;12;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;--;;;0.0000;0.0000;133;0.0000;953;0;7.0288;33;6;0;133;0;66;0;939;0;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;Si;;;404.7490;261.3116;184;5917.8572;4166;1;5.5007;41;0;9;184;0;206;0;3744;1;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;Si;;;367.8245;218.7065;154;5578.4361;3927;1;4.4160;40;0;9;154;0;155;0;3509;1;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;No;158.875;1.67943;94.6003;61.6840;4773;652.3547;50463;15;8.8403;293;39;12;4766;7;4335;1;49034;14;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;--;;;0.0000;0.0000;129;0.0000;919;0;6.8508;30;5;0;129;0;62;0;905;0;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;--;;;0.0000;0.0000;124;0.0000;827;0;7.6261;32;3;0;124;0;62;0;813;0;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;Si;;;336.5807;204.5047;144;5497.4862;3869;2;4.0976;38;0;9;144;0;141;0;3439;2;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;No;148.218;1.73376;85.4892;56.5275;4374;612.5373;47380;17;8.6945;281;36;11;4369;5;4002;2;46036;16;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;No;135.667;1.78866;75.8482;50.6861;3922;570.0447;44094;15;8.4345;255;36;10;3915;7;3611;2;42821;15;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;--;;;0.0000;0.0000;94;0.0000;709;0;6.5903;25;3;0;94;0;46;0;698;0;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;Si;;;315.2782;197.4039;139;5703.4112;4014;2;4.1077;29;0;10;139;0;148;0;3601;2;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;--;;;0.0000;0.0000;95;0.0000;660;0;7.3846;21;3;0;95;0;48;0;650;0;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;Si;;;235.7485;146.2777;103;5487.5450;3862;2;2.9829;26;0;9;103;0;103;0;3451;2;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;No;123.13;1.81305;67.9132;45.6330;3531;537.0379;41541;14;8.0065;263;37;12;3524;7;3228;2;40328;14;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;No;111.208;1.83087;60.7406;41.3165;3197;519.7075;40198;16;7.4621;247;37;14;3190;7;2909;3;39009;15;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;--;;;0.0000;0.0000;77;0.0000;628;0;6.6343;20;3;0;77;0;41;0;618;0;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;Si;;;220.1266;170.4206;120;5386.7128;3791;2;2.8265;27;2;10;120;0;95;0;3359;2;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;--;;;0.0000;0.0000;70;0.0000;554;0;6.9853;18;4;0;70;0;38;0;544;0;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;Si;;;195.9837;151.9584;107;5109.7793;3595;3;2.5982;32;2;12;107;0;82;0;3153;3;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;No;97.4101;1.82548;53.3613;36.0954;2793;498.2544;38540;14;6.7988;239;32;12;2783;10;2539;3;37376;13;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;--;;;0.0000;0.0000;70;0.0000;542;0;7.5188;21;4;0;70;0;40;0;532;0;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;Si;;;188.8828;143.4373;101;4856.9886;3417;3;2.3077;32;2;10;101;0;69;0;2987;3;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;No;93.4874;1.82535;51.2160;34.7643;2690;487.6571;37719;15;6.6820;238;31;10;2679;11;2440;4;36562;14;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;No;86.8067;1.79118;48.4632;32.9162;2547;474.6172;36711;14;6.4964;226;31;11;2537;10;2308;4;35576;13;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;--;;;0.0000;0.0000;62;0.0000;518;0;7.6772;21;4;0;62;0;39;0;508;0;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;Si;;;181.7820;149.1180;105;4750.4757;3342;3;2.6749;31;2;9;105;0;78;0;2913;3;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;--;;;0.0000;0.0000;49;0.0000;479;0;6.3694;17;3;0;49;0;30;0;471;0;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;Si;;;178.9416;132.0760;93;4432.3572;3119;2;2.4664;31;2;11;93;0;66;0;2674;2;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;No;74.6443;1.72722;43.2163;28.9616;2241;457.7520;35410;10;5.5496;204;27;12;2233;8;1898;3;34246;9;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;No;63.6131;1.65011;38.5509;25.1621;1947;442.1920;34203;13;5.0021;189;23;13;1940;7;1649;3;33014;12;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;--;;;0.0000;0.0000;44;0.0000;443;0;6.6820;16;3;0;44;0;29;0;434;0;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;Si;;;156.2189;117.8742;83;4063.1124;2859;2;2.2804;36;2;11;83;0;54;0;2366;2;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;--;;;0.0000;0.0000;35;0.0000;411;0;4.7264;17;1;0;35;0;19;0;402;0;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;Si;;;126.3953;89.4708;63;3869.9690;2723;2;1.6555;38;2;10;63;0;37;0;2233;2;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;No;54.7277;1.65484;33.0713;22.2801;1724;430.1602;33264;21;4.5401;171;18;17;1714;10;1453;4;32072;20;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;--;;;0.0000;0.0000;29;0.0000;395;0;3.8961;17;1;0;29;0;15;0;385;0;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;Si;;;95.1515;49.7060;35;3719.4307;2616;3;1.5116;36;0;10;35;0;32;0;2115;2;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;No;48.6798;1.66229;29.2847;19.4240;1503;421.3593;32586;18;4.0246;149;18;18;1493;10;1260;3;31364;18;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;No;44.0604;1.69365;26.0150;17.2658;1336;422.1476;32651;14;3.7979;147;16;18;1329;7;1190;3;31398;14;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;--;;;0.0000;0.0000;25;0.0000;388;0;4.2440;17;0;0;25;0;16;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;Si;;;89.4708;44.0253;31;3551.8504;2499;2;1.5060;35;0;10;31;0;30;0;1991;1;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;--;;;0.0000;0.0000;24;0.0000;390;0;3.9578;12;0;0;24;0;15;0;379;0;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;Si;;;89.4708;45.4455;32;3597.2959;2531;2;1.5408;34;0;12;32;0;31;0;2011;1;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;No;42.0142;1.68532;24.9295;16.4516;1273;422.0571;32645;13;3.6892;141;12;18;1267;6;1157;2;31403;13;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;No;40.3573;1.69716;23.7793;15.5470;1203;425.4302;32904;15;3.4948;143;12;17;1197;6;1104;2;31632;15;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;--;;;0.0000;0.0000;21;0.0000;407;0;3.5354;9;0;0;21;0;14;0;396;0;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;Si;;;76.6892;32.6639;23;3647.0020;2566;2;1.0859;35;0;12;23;0;22;0;2025;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;--;;;0.0000;0.0000;23;0.0000;415;0;3.7594;8;0;0;23;0;15;0;399;0;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;Si;;;78.1094;46.8656;33;3831.6243;2696;2;1.4527;36;0;12;33;0;31;0;2133;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;No;35.2446;1.64386;21.4401;14.2546;1103;430.4704;33292;17;3.1506;141;15;16;1095;8;1004;2;31913;17;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;--;;;0.0000;0.0000;22;0.0000;435;0;3.0952;8;1;0;22;0;13;0;420;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;Si;;;80.9498;38.3446;27;3624.2792;2551;1;1.2948;34;0;12;27;0;26;0;2008;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;No;31.7212;1.59075;19.9410;13.3887;1036;415.6083;32145;14;2.7698;146;14;17;1029;7;851;2;30783;14;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;No;26.1904;1.49562;17.5114;10.7911;835;367.7782;28452;6;2.5213;136;11;10;831;4;686;1;27242;6;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;--;;;0.0000;0.0000;16;0.0000;389;0;2.9491;6;1;0;16;0;11;0;373;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;Si;;;92.3111;36.9244;26;3246.5134;2285;1;1.4550;33;0;13;26;0;26;0;1787;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;--;;;0.0000;0.0000;24;0.0000;401;0;3.9267;6;1;0;24;0;15;0;382;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;Si;;;99.4120;45.4455;32;3240.8327;2282;0;1.8561;34;0;12;32;0;32;0;1724;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;No;23.3758;1.4424;16.2061;9.8606;763;367.9333;28464;6;2.3104;144;13;7;760;3;628;0;27176;6;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;No;20.7043;1.38109;14.9913;8.7492;677;358.8739;27760;9;2.2859;143;16;11;674;3;605;0;26458;9;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;--;;;0.0000;0.0000;22;0.0000;389;0;3.2432;8;1;0;22;0;12;0;370;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;Si;;;103.6725;45.4455;32;3297.6396;2322;0;1.8594;30;0;12;32;0;32;0;1721;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;--;;;0.0000;0.0000;22;0.0000;390;0;3.2432;8;1;0;22;0;12;0;370;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;Si;;;112.1935;44.0253;31;3246.5134;2286;0;1.8300;29;0;11;31;0;31;0;1694;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;No;19.346;1.34136;14.4226;8.4778;656;356.7545;27594;11;2.1823;139;16;13;652;4;573;0;26246;11;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;--;;;0.0000;0.0000;22;0.0000;376;0;3.3898;9;1;0;22;0;12;0;354;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;Si;;;112.1935;44.0253;31;3240.8327;2282;0;1.8257;33;0;14;31;0;31;0;1698;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;No;17.8885;1.27222;14.0608;8.2322;637;355.4363;27490;13;2.1754;130;14;14;633;4;567;0;26051;13;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;No;15.7976;1.20196;13.1432;7.1854;556;342.7970;26511;14;1.9093;122;11;15;552;4;478;1;25074;14;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;--;;;0.0000;0.0000;18;0.0000;358;0;2.3599;10;1;0;18;0;8;0;339;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;Si;;;120.7146;31.2437;22;3151.3619;2219;0;1.3084;35;0;13;22;0;21;0;1605;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;--;;;0.0000;0.0000;17;0.0000;360;0;2.3669;9;0;0;17;0;8;0;338;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;Si;;;119.2944;42.6051;30;3424.0349;2411;0;1.8540;34;0;12;30;0;32;0;1726;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;No;14.3495;1.17995;12.1610;6.5522;507;360.1921;27855;16;1.8698;124;14;17;501;6;490;1;26243;16;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;No;14.8769;1.15;12.9364;6.7202;520;407.2984;31497;19;1.6874;138;18;20;511;9;499;1;29614;18;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;--;;;0.0000;0.0000;18;0.0000;401;0;2.3873;10;0;0;18;0;9;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;Si;;;136.3365;55.3867;39;4033.2888;2840;0;1.9939;33;0;12;39;0;39;0;1956;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;--;;;0.0000;0.0000;10;0.0000;397;0;1.0695;10;0;0;10;0;4;0;374;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;Si;;;136.3365;53.9665;38;4202.2893;2958;1;1.9608;36;1;13;38;0;39;0;1988;1;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;No;13.9331;1.10124;12.6521;6.3454;491;409.4954;31665;21;1.5333;133;16;20;482;9;456;1;29785;20;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;No;13.3257;1.05864;12.5875;6.2420;483;423.9957;32789;19;1.4467;123;14;22;473;10;445;1;30811;18;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;--;;;0.0000;0.0000;10;0.0000;434;0;0.7317;6;0;0;10;0;3;0;410;0;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;Si;;;169.0004;58.2270;41;4269.0374;3005;1;2.0478;35;2;17;41;0;42;0;2050;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;No;12.8245;1.0294;12.4582;5.9448;460;423.5692;32755;20;1.3850;127;15;27;450;10;425;2;30811;19;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;--;;;0.0000;0.0000;9;0.0000;435;0;0.7282;6;0;0;9;0;3;0;412;0;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;Si;;;188.8828;68.1682;48;4325.8442;3045;1;2.3946;37;2;20;48;0;50;0;2087;1;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;--;;;0.0000;0.0000;9;0.0000;434;0;0.7299;5;0;0;9;0;3;0;411;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;Si;;;195.9837;68.1682;48;4352.8275;3064;1;2.3946;33;2;20;48;0;50;0;2087;1;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;No;12.0963;0.96196;12.5746;5.8285;451;425.3785;32898;17;1.3080;128;15;26;441;10;403;2;30948;16;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;No;11.9664;0.881848;13.5697;5.9577;461;442.0240;34189;14;1.2990;136;19;26;451;10;415;1;32012;13;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;--;;;0.0000;0.0000;9;0.0000;477;0;1.3304;4;0;0;9;0;6;0;451;0;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;Si;;;215.8661;89.4708;63;4866.9298;3426;1;2.9716;30;2;20;63;0;66;0;2220;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;--;;;0.0000;0.0000;10;0.0000;502;0;1.6771;4;0;0;10;0;8;0;477;0;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;Si;;;238.5889;76.6892;54;4949.2998;3484;1;2.4579;31;3;24;54;0;54;0;2196;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;No;11.3789;0.822876;13.8281;5.6088;434;449.4034;34759;15;1.2102;129;19;24;424;10;393;1;32542;14;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;No;11.7206;0.805431;14.5519;6.2162;481;461.6420;35709;12;1.3740;117;17;25;474;7;457;1;33322;12;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;--;;;0.0000;0.0000;11;0.0000;514;0;1.6360;5;0;0;10;1;8;0;489;0;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;Si;;;234.3284;80.9498;57;5125.4011;3608;1;2.5778;37;4;25;57;0;58;0;2249;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;No;11.7858;0.793012;14.8620;6.3066;488;463.3091;35841;9;1.3778;119;18;27;481;7;459;1;33377;9;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;--;;;0.0000;0.0000;11;0.0000;503;0;1.6771;4;0;0;10;1;8;0;477;0;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;Si;;;244.2696;82.3699;58;5477.6038;3856;1;2.8037;36;3;22;58;0;66;0;2353;1;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;--;;;0.0000;0.0000;11;0.0000;502;0;1.6736;5;0;0;10;1;8;0;478;0;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;Si;;;248.5301;110.7734;78;5768.7391;4061;1;3.0832;39;2;20;78;0;76;0;2464;1;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;No;11.8306;0.808685;14.6294;6.3454;491;467.1603;36139;9;1.3430;129;20;32;485;6;450;2;33648;9;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;No;13.012;0.868717;14.9783;6.5134;504;473.2085;36609;7;1.3677;131;25;31;498;6;464;2;34064;7;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;--;;;0.0000;0.0000;11;0.0000;519;0;1.6194;6;0;0;10;1;8;0;494;0;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;Si;;;242.8494;120.7146;85;5878.0924;4138;1;3.2622;38;2;19;85;0;81;0;2482;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;--;;;0.0000;0.0000;13;0.0000;539;0;1.9380;6;0;0;12;1;10;0;516;0;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;Si;;;268.4125;127.8154;90;6085.4375;4284;1;3.4225;38;2;21;90;0;87;0;2541;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;No;14.731;0.938927;15.6891;6.7460;522;484.0255;37448;5;1.4169;138;31;34;516;6;492;2;34860;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;No;16.0875;0.970244;16.5809;7.6119;589;496.9620;38449;5;1.5994;149;27;34;584;5;570;2;35758;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;--;;;0.0000;0.0000;14;0.0000;613;0;1.6892;7;0;1;13;1;10;0;592;0;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;Si;;;295.3958;126.3953;89;6383.6737;4494;1;3.2294;44;2;24;89;0;88;0;2724;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;Si;;;332.3202;161.8996;114;6872.2129;4838;1;3.2872;44;1;25;114;0;95;0;2889;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;No;17.1305;0.978248;17.5114;8.2193;636;509.4462;39414;6;1.6924;152;29;35;631;5;615;3;36511;6;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;--;;;0.0000;0.0000;13;0.0000;664;0;1.2480;11;1;1;12;1;8;0;641;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;--;;;0.0000;0.0000;12;0.0000;680;0;1.2177;12;1;1;12;0;8;0;657;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;Si;;;332.3202;153.3785;108;6896.3558;4855;1;3.2337;40;0;36;108;0;93;0;2875;1;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;No;17.4395;0.96595;18.0541;8.3356;645;519.2034;40162;13;1.6741;165;27;35;638;7;619;3;37141;13;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;No;18.0349;0.945464;19.0751;8.5553;662;512.6900;39643;28;1.7049;172;26;35;655;7;622;3;36632;26;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;--;;;0.0000;0.0000;13;0.0000;687;0;1.5015;11;2;1;13;0;10;0;666;0;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;Si;;;359.3035;161.8996;114;6616.5819;4659;0;3.1339;41;0;43;114;0;88;0;2808;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;--;;;0.0000;0.0000;14;0.0000;652;0;1.9048;12;2;1;14;0;12;0;630;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;Si;;;396.2280;137.7566;97;6322.6062;4448;4;2.9194;38;0;45;97;0;79;0;2703;3;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;No;18.5605;0.919447;20.1865;8.2839;641;488.5617;37746;58;1.7695;171;25;27;633;8;616;3;34925;56;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;No;18.1039;0.855219;21.1687;8.4649;655;499.9474;38620;65;1.7646;174;20;27;648;7;630;2;35752;63;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;--;;;0.0000;0.0000;14;0.0000;668;0;1.8634;12;3;1;14;0;12;0;644;0;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;Si;;;409.0095;122.1348;86;6652.0862;4680;4;2.3826;40;1;54;86;0;69;0;2893;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;No;16.7474;0.781122;21.4401;8.9430;692;516.8255;39926;65;1.8058;171;18;24;684;8;667;2;36984;63;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;--;;;0.0000;0.0000;14;0.0000;743;0;1.6736;15;4;1;14;0;12;0;717;0;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;Si;;;434.5726;140.5970;99;7295.4242;5132;5;2.4650;41;1;56;99;0;81;0;3283;3;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;--;;;0.0000;0.0000;15;0.0000;706;0;2.0588;13;4;0;15;0;14;0;680;0;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;Si;;;501.3207;169.0004;119;7531.1727;5298;5;2.9480;38;1;61;119;0;101;0;3423;3;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;No;16.718;0.760051;21.9958;8.9689;694;519.8884;40135;93;1.7453;169;22;31;683;11;647;3;37153;90;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;No;18.0059;0.765108;23.5337;9.2920;719;533.4840;41161;119;1.7564;170;19;36;708;11;669;4;38201;116;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;--;;;0.0000;0.0000;20;0.0000;784;0;2.5099;10;3;0;20;0;19;0;757;0;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;Si;;;521.2031;170.4206;120;8158.8888;5740;5;3.1909;47;2;61;120;0;118;0;3695;3;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;--;;;0.0000;0.0000;23;0.0000;879;0;2.4561;9;4;0;23;0;21;0;855;0;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;Si;;;617.7748;178.9416;126;8361.9734;5882;6;3.1882;44;2;55;126;0;123;0;3854;4;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;No;19.0247;0.792726;23.9990;9.7185;752;532.4759;41061;141;1.8076;167;21;40;740;12;687;5;38145;137;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;No;21.0781;0.832986;25.3043;10.5197;814;554.9887;42793;151;1.9203;168;28;47;801;13;759;5;39637;149;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;--;;;0.0000;0.0000;25;0.0000;986;0;2.3013;11;3;0;25;0;22;0;956;0;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;Si;;;650.4388;197.4039;139;9341.8922;6568;10;3.2388;43;3;55;139;0;137;0;4222;8;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;Si;;;668.9010;258.4713;182;10409.8616;7323;7;3.5594;45;4;60;181;1;169;0;4742;6;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;No;23.3832;0.864889;27.0360;11.9025;921;595.3748;45926;143;2.0172;170;32;53;900;21;854;4;42393;141;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;--;;;0.0000;0.0000;26;0.0000;1063;0;2.0388;14;4;0;26;0;21;0;1030;0;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;--;;;0.0000;0.0000;27;0.0000;1114;0;2.0370;13;3;0;27;0;22;0;1080;0;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;Si;;;678.8422;286.8747;202;10834.4931;7622;7;3.8376;53;3;58;201;1;189;0;4919;6;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;No;24.1175;0.890772;27.0748;12.7038;983;603.3228;46529;155;2.1412;169;31;56;962;21;919;4;42954;152;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;No;25.6432;0.943074;27.1911;12.4970;967;602.1338;46407;185;2.0772;170;27;67;946;21;890;5;42906;180;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;--;;;0.0000;0.0000;26;0.0000;1125;1;1.9213;10;2;0;26;0;21;0;1092;1;0;0
